period,respondent,respondent-name,Day-ahead demand forecast,Total interchange,Solar,Wind,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WSC,Region,hour_sin,hour_cos,month_sin,month_cos,day_of_year,doy_sin,doy_cos,day_of_week,dow_sin,dow_cos,is_weekend,Pct_Solar,Pct_Wind,DA_forecast_yesterday,unexpect_dem_diff,lag_interchange_1h,lag_interchange_24h,interchange_roll_mean_3h,Net_generation_lag_1,Demand_30d_avg,Day-ahead demand forecast_30d_avg,Solar_30d_avg,Wind_30d_avg,Net generation_30d_avg,Total interchange_30d_avg,Pct_Solar_30d_avg,Pct_Wind_30d_avg,ALLSKY_SFC_SW_DWN_30d_avg,T2M_30d_avg,WSC_30d_avg,unexpect_dem_diff_30d_avg
2022-02-19 03:00:00,MIDW,Midwest,88672,-843,2,22244,2022,2,19,3,0.0,-1.36,15.75,MIDW,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.0021991313431194677,24.45873879817472,89629.0,251.0,-1246.0,-6986.0,-1206.0,91470.0,87497.95277777778,88551.35277777778,296.425,14241.226388888888,88081.30277777778,-1201.173611111111,0.33603343598963636,16.385284393607755,89.29887500000001,-7.265777777777777,7.840625,-1008.9472222222222
2022-02-19 04:00:00,MIDW,Midwest,86593,-633,2,22149,2022,2,19,4,0.0,-4.62,16.17,MIDW,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.0022394661112790713,24.800967449360073,87116.0,959.0,-843.0,-6711.0,-1133.3333333333333,90945.0,87495.875,88545.84166666666,296.4277777777778,14246.122222222222,88080.57361111112,-1200.1597222222222,0.33603654635923536,16.390935691275608,89.29887500000001,-7.253597222222221,7.850888888888888,-1015.7305555555556
2022-02-19 05:00:00,MIDW,Midwest,83817,4,2,22271,2022,2,19,5,0.0,-8.36,15.29,MIDW,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.002287439668778736,25.471784431685613,83986.0,1552.0,-633.0,-5209.0,-907.3333333333334,89307.0,87494.01805555556,88541.11527777778,296.43055555555554,14253.144444444444,88080.55,-1198.6708333333333,0.33603972335877536,16.39897246203128,89.29887500000001,-7.246347222222222,7.8587083333333325,-1022.8180555555556
2022-02-19 06:00:00,MIDW,Midwest,82085,662,1,21892,2022,2,19,6,0.0,-10.28,15.21,MIDW,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.0011652023956561254,25.5086108457039,82048.0,1237.0,4.0,-4433.0,-490.6666666666667,87434.0,87491.87222222223,88537.97916666667,296.43194444444447,14261.115277777777,88083.09722222222,-1194.2097222222221,0.336041341695436,16.407689269586278,89.29887500000001,-7.241152777777778,7.867,-1032.0277777777778
2022-02-19 07:00:00,MIDW,Midwest,80480,773,1,21130,2022,2,19,7,0.0,-12.29,14.88,MIDW,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.001185269471014235,25.044743922530788,80910.0,920.0,662.0,-4809.0,11.0,85822.0,87488.55555555556,88534.45555555556,296.43333333333334,14269.2125,88085.52222222222,-1188.8152777777777,0.3360429879030346,16.416754405422672,89.29887500000001,-7.237708333333333,7.875249999999999,-1043.3472222222222
2022-02-19 08:00:00,MIDW,Midwest,79623,811,1,19838,2022,2,19,8,0.0,-13.35,14.02,MIDW,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.0011925205113527953,23.65722190421675,80587.0,1012.0,773.0,-4648.0,479.6666666666667,84369.0,87485.65277777778,88530.64305555556,296.4347222222222,14276.7375,88087.80416666667,-1183.576388888889,0.3360446441815226,16.42525081759477,89.29887500000001,-7.234583333333334,7.88275,-1055.151388888889
2022-02-19 09:00:00,MIDW,Midwest,79405,177,1,18221,2022,2,19,9,0.0,-13.84,13.53,MIDW,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.0012008838505139783,21.8813046402152,80964.0,693.0,811.0,-4500.0,748.6666666666666,83856.0,87483.83055555556,88526.39722222222,296.43611111111113,14284.247222222222,88090.29027777778,-1179.375,0.3360463120757594,16.43379961202336,89.29887500000001,-7.231111111111112,7.889819444444445,-1066.6847222222223
2022-02-19 10:00:00,MIDW,Midwest,79807,-451,1,16729,2022,2,19,10,0.0,-14.42,12.94,MIDW,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.0012074086595349062,20.198739465359445,82180.0,-293.0,177.0,-4336.0,587.0,83272.0,87481.15833333334,88521.49305555556,296.4375,14290.926388888889,88090.74305555556,-1176.0875,0.336047989032231,16.4417851037599,89.29887500000001,-7.227624999999999,7.896249999999999,-1079.8555555555556
2022-02-19 11:00:00,MIDW,Midwest,81252,-227,1,14982,2022,2,19,11,0.0,-15.06,12.15,MIDW,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.0011884388667046967,17.80519110096977,85142.0,-2100.0,-451.0,-3825.0,179.0,82822.0,87476.6888888889,88515.08611111112,296.43888888888887,14296.272222222222,88089.82777777778,-1172.0375,0.3360496396417681,16.448281100706673,89.29887500000001,-7.224347222222222,7.9017638888888895,-1095.7277777777779
2022-02-19 12:00:00,MIDW,Midwest,83758,-1199,0,13160,2022,2,19,12,0.0,-15.81,11.22,MIDW,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.0,15.375627993924523,90318.0,-4958.0,-227.0,-4140.0,-167.0,84144.0,87468.64722222222,88505.09722222222,296.43888888888887,14300.465277777777,88084.92222222222,-1168.5958333333333,0.3360496396417681,16.45383227272796,89.29887500000001,-7.221500000000001,7.906236111111112,-1115.9277777777777
2022-02-19 13:00:00,MIDW,Midwest,86823,-1719,2,11327,2022,2,19,13,106.45,-15.18,10.95,MIDW,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.00227179790085874,12.866327411513472,96422.0,-8124.0,-1199.0,-4304.0,-625.6666666666666,85590.0,87456.53055555555,88490.38194444444,296.4402777777778,14303.777777777777,88075.4,-1165.4430555555555,0.3360513312643848,16.45861419353052,89.40380555555555,-7.2176527777777775,7.9105138888888895,-1140.9763888888888
2022-02-19 14:00:00,MIDW,Midwest,88816,-2683,295,10376,2022,2,19,14,301.58,-13.67,10.27,MIDW,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.331729039222742,11.667866138898884,98490.0,-8428.0,-1719.0,-3691.0,-1048.3333333333333,88036.0,87441.8625,88474.84166666666,296.8125,14307.513888888889,88062.03472222222,-1163.75,0.33647401467681476,16.46398760813952,89.56644444444444,-7.214361111111112,7.913430555555555,-1167.7972222222222
2022-02-19 15:00:00,MIDW,Midwest,89441,-2781,1197,10064,2022,2,19,15,436.58,-12.35,9.12,MIDW,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,1.3531539678950937,11.376893511191499,97499.0,-7787.0,-2683.0,-2878.0,-1867.0,88928.0,87426.20972222222,88459.84722222222,297.87083333333334,14312.444444444445,88047.83333333333,-1161.9875,0.3377411778632966,16.47062107061766,89.78266666666667,-7.212138888888888,7.915374999999999,-1193.2055555555555
2022-02-19 16:00:00,MIDW,Midwest,88252,-2097,1562,9611,2022,2,19,16,588.05,-10.95,8.13,MIDW,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,1.7881878856567182,11.002736087737977,94924.0,-6670.0,-2781.0,-2739.0,-2394.3333333333335,88460.0,87409.91527777778,88444.2875,298.68333333333334,14319.080555555556,88032.9986111111,-1160.0541666666666,0.3388405869395662,16.479055394559406,90.10090277777778,-7.210833333333333,7.916902777777778,-1215.3444444444444
2022-02-19 17:00:00,MIDW,Midwest,86144,-1641,1543,10318,2022,2,19,17,639.75,-9.49,7.04,MIDW,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,1.7993329757212493,12.032091797467173,92271.0,-6085.0,-2097.0,-2314.0,-2520.3333333333335,87351.0,87392.05555555556,88427.16666666667,299.275,14328.555555555555,88016.94861111112,-1157.775,0.3397453856337085,16.49077685251182,90.47173611111111,-7.20975,7.917833333333333,-1235.1180555555557
2022-02-19 18:00:00,MIDW,Midwest,83783,-1226,1482,12547,2022,2,19,18,664.03,-8.27,6.01,MIDW,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,1.7658202962098013,14.94989693424047,89732.0,-6049.0,-1641.0,-1549.0,-2173.0,85754.0,87372.26666666666,88408.57361111112,299.8388888888889,14341.704166666666,87999.5013888889,-1155.5416666666667,0.340649090180355,16.507107162548426,90.87493055555555,-7.208236111111112,7.917958333333334,-1253.4055555555556
2022-02-19 19:00:00,MIDW,Midwest,81675,-1086,1426,13771,2022,2,19,19,567.65,-7.31,5.21,MIDW,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,1.7358067971564903,16.76282987632681,87473.0,-5724.0,-1226.0,-1439.0,-1654.6666666666667,83927.0,87350.90138888889,88388.88055555556,300.3930555555556,14356.402777777777,87980.24027777778,-1153.6319444444443,0.3415744206766487,16.525777562880602,91.18275,-7.206013888888889,7.917361111111111,-1270.3972222222221
2022-02-19 20:00:00,MIDW,Midwest,79893,-585,1443,14815,2022,2,19,20,495.95,-6.66,4.67,MIDW,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,1.790522514921021,18.38294598652455,85538.0,-5595.0,-1086.0,-728.0,-1317.6666666666667,82152.0,87327.94444444444,88368.16944444444,300.9555555555556,14372.33888888889,87959.61944444444,-1151.2555555555555,0.3425506782088661,16.54644734615849,91.51323611111111,-7.202847222222221,7.916347222222223,-1286.475
2022-02-19 21:00:00,MIDW,Midwest,78675,-445,1417,16237,2022,2,19,21,334.5,-6.67,4.67,MIDW,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,1.7855117753052505,20.459671627121633,83843.0,-5299.0,-585.0,-851.0,-965.6666666666666,80591.0,87303.2875,88347.00833333333,301.5152777777778,14390.198611111111,87937.35277777778,-1149.098611111111,0.343554206955759,16.569945306286098,91.7451111111111,-7.198652777777777,7.915583333333334,-1302.3402777777778
2022-02-19 22:00:00,MIDW,Midwest,78783,-891,1323,17050,2022,2,19,22,141.2,-8.12,5.08,MIDW,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,1.6845992232762463,21.710065575857897,83322.0,-5230.0,-445.0,-678.0,-705.3333333333334,79361.0,87278.28611111111,88325.7625,302.3902777777778,14409.18611111111,87912.52916666666,-1148.9486111111112,0.3448955669673419,16.59523026422581,91.89770833333333,-7.193555555555555,7.915402777777778,-1317.4916666666666
2022-02-19 23:00:00,MIDW,Midwest,80322,-555,756,17280,2022,2,19,23,7.93,-10.95,6.06,MIDW,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,50,0.7583058084785624,0.6518989958787126,5,-0.9749279121818236,-0.2225209339563146,1,0.9539432176656152,21.80441640378549,84346.0,-5963.0,-891.0,-831.0,-640.3333333333334,78535.0,87250.61666666667,88303.19305555556,303.19166666666666,14428.194444444445,87886.05833333333,-1147.4597222222221,0.34596760066530635,16.620436648238346,91.90872222222222,-7.190277777777778,7.916,-1334.1652777777779
2022-02-20 00:00:00,MIDW,Midwest,83680,-660,91,17706,2022,2,20,0,0.0,-12.07,7.39,MIDW,0.0,1.0,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.11018283085119263,21.438430802760625,87155.0,-5567.0,-555.0,-1061.0,-630.3333333333334,79250.0,87221.7375,88279.21805555555,303.3125,14447.180555555555,87859.10972222222,-1145.4305555555557,0.3461151853779147,16.644716226696154,91.90872222222222,-7.187527777777778,7.918069444444445,-1351.3902777777778
2022-02-20 01:00:00,MIDW,Midwest,86777,-654,3,18416,2022,2,20,1,0.0,-12.27,8.41,MIDW,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.003469692238298463,21.29928408683483,90005.0,-4658.0,-660.0,-1311.0,-702.0,82590.0,87196.20972222222,88257.99583333333,303.3152777777778,14465.955555555556,87835.28472222222,-1143.7194444444444,0.34611866398852253,16.66773325520855,91.90872222222222,-7.184222222222223,7.9216388888888885,-1368.6638888888888
2022-02-20 02:00:00,MIDW,Midwest,86837,152,3,19326,2022,2,20,2,0.0,-12.09,9.19,MIDW,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.003434852301351042,22.127318525303412,89763.0,-4263.0,-654.0,-1246.0,-623.0,86463.0,87171.90694444445,88237.71527777778,303.31805555555553,14484.711111111112,87813.51944444445,-1140.963888888889,0.34612208632489677,16.690615887060837,91.90872222222222,-7.179944444444444,7.926875000000001,-1385.8402777777778
2022-02-20 03:00:00,MIDW,Midwest,86130,484,4,20394,2022,2,20,3,0.0,-11.57,9.94,MIDW,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.004574356159370569,23.322354878550843,88672.0,-3546.0,152.0,-843.0,-387.3333333333333,87340.0,87148.70416666666,88218.29722222222,303.3222222222222,14503.444444444445,87793.85555555555,-1137.361111111111,0.34612707260762665,16.713567615651733,91.90872222222222,-7.174291666666668,7.933694444444445,-1402.6486111111112
2022-02-20 04:00:00,MIDW,Midwest,84485,-41,4,21205,2022,2,20,4,0.0,-10.8,10.55,MIDW,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.004678800355588827,24.80349038506527,86593.0,-2960.0,484.0,-633.0,-6.0,87444.0,87126.43472222223,88200.20416666666,303.3263888888889,14521.9875,87774.36805555556,-1134.638888888889,0.3461321753958122,16.737056292384093,91.90872222222222,-7.167,7.941722222222222,-1419.4069444444444
2022-02-20 05:00:00,MIDW,Midwest,82133,489,3,21659,2022,2,20,5,0.0,-10.16,10.74,MIDW,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.0035725768997177665,25.792814356995702,83817.0,-2139.0,-41.0,4.0,198.33333333333334,85492.0,87105.2625,88183.52638888889,303.32916666666665,14540.173611111111,87755.69444444444,-1132.2430555555557,0.3461357116076978,16.760668521087975,91.90872222222222,-7.158361111111112,7.950263888888888,-1435.8527777777779
2022-02-20 06:00:00,MIDW,Midwest,79658,140,5,22123,2022,2,20,6,0.0,-9.73,10.85,MIDW,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.006106571892670892,27.01913799631163,82085.0,-2250.0,489.0,662.0,310.6666666666667,83973.0,87084.84305555555,88167.09861111111,303.33472222222224,14558.258333333333,87735.63472222222,-1132.2597222222223,0.3461427510347389,16.785070720223295,91.90872222222222,-7.148736111111111,7.9590000000000005,-1453.1361111111112
2022-02-20 07:00:00,MIDW,Midwest,78051,78,4,22247,2022,2,20,7,0.0,-9.42,11.07,MIDW,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.004960132931562566,27.5870193321181,80480.0,-1772.0,140.0,773.0,196.0,81879.0,87063.99444444444,88150.49722222223,303.3388888888889,14575.356944444444,87714.60694444444,-1132.8430555555556,0.346148190071308,16.808978457746424,91.90872222222222,-7.138361111111111,7.967930555555555,-1470.4611111111112
2022-02-20 08:00:00,MIDW,Midwest,77225,151,3,22078,2022,2,20,8,0.0,-9.24,11.66,MIDW,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.0037673770265348925,27.725383330612452,79623.0,-2009.0,78.0,811.0,235.66666666666666,80643.0,87041.95138888889,88133.475,303.34166666666664,14591.225,87692.57638888889,-1133.1527777777778,0.34615196809887716,16.831991779700072,91.90872222222222,-7.127583333333333,7.977583333333333,-1488.6916666666666
2022-02-20 09:00:00,MIDW,Midwest,76853,87,2,22205,2022,2,20,9,0.0,-8.77,12.43,MIDW,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.002521750094565629,27.99773042491489,79405.0,-2164.0,151.0,177.0,123.0,79631.0,87019.53055555555,88115.70972222222,303.34305555555557,14606.391666666666,87669.9388888889,-1134.125,0.34615401785367694,16.854484069015523,91.90872222222222,-7.116152777777778,7.988486111111111,-1506.8666666666666
2022-02-20 10:00:00,MIDW,Midwest,76987,-125,2,22402,2022,2,20,10,0.0,-8.03,13.2,MIDW,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.00252802952738488,28.316458736238037,79807.0,-2555.0,87.0,-451.0,105.33333333333333,79310.0,86997.32222222222,88096.95138888889,303.34444444444443,14620.965277777777,87646.17083333334,-1135.9888888888888,0.3461560856444522,16.876623493656375,91.90872222222222,-7.1037638888888885,8.00098611111111,-1524.1708333333333
2022-02-20 11:00:00,MIDW,Midwest,77898,-105,2,22600,2022,2,20,11,0.0,-7.33,13.76,MIDW,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.0025044140297273945,28.29987853591956,81252.0,-3271.0,-125.0,-227.0,37.666666666666664,79113.0,86973.77222222222,88076.03055555555,303.34583333333336,14634.701388888889,87620.5013888889,-1138.4,0.3461581516780058,16.897978302647267,91.90872222222222,-7.090541666666666,8.015263888888889,-1541.3138888888889
2022-02-20 12:00:00,MIDW,Midwest,79616,-219,2,22492,2022,2,20,12,0.0,-6.75,13.34,MIDW,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.0024681911860892744,27.757278078759978,83758.0,-4545.0,-105.0,-1199.0,-47.666666666666664,79859.0,86947.0,88051.02361111112,303.34722222222223,14647.41111111111,87591.4625,-1140.4805555555556,0.34616021725073554,16.918353357692045,91.90872222222222,-7.076777777777777,8.030361111111112,-1558.0972222222222
2022-02-20 13:00:00,MIDW,Midwest,81167,-190,3,22640,2022,2,20,13,100.38,-5.18,13.26,MIDW,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.0036230571356110288,27.342004516744563,86823.0,-5881.0,-219.0,-1719.0,-149.66666666666666,81031.0,86915.19444444444,88020.58888888889,303.35,14659.740277777777,87557.475,-1142.4319444444445,0.34616395456296567,16.938509248636535,92.01109722222223,-7.06176388888889,8.046875,-1575.1875
2022-02-20 14:00:00,MIDW,Midwest,81915,-557,269,22879,2022,2,20,14,290.92,-1.56,16.4,MIDW,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.3220284199059054,27.38917553541714,88816.0,-6895.0,-190.0,-2683.0,-171.33333333333334,82803.0,86880.27083333333,87988.99722222223,303.6736111111111,14671.15138888889,87519.11527777778,-1145.6791666666666,0.34656623281118765,16.958227762712262,92.14945833333333,-7.044208333333334,8.068847222222221,-1594.5708333333334
2022-02-20 15:00:00,MIDW,Midwest,81674,-1097,982,22497,2022,2,20,15,444.92,0.94,16.78,MIDW,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,1.1990524799140394,27.469535275586704,89441.0,-8519.0,-557.0,-2781.0,-322.0,83533.0,86844.36666666667,87958.47916666667,304.32916666666665,14681.033333333333,87477.67083333334,-1150.8986111111112,0.3475976600735811,16.977260267975364,92.33156944444444,-7.026152777777778,8.09098611111111,-1615.4805555555556
2022-02-20 16:00:00,MIDW,Midwest,80213,-1781,1372,22076,2022,2,20,16,569.85,3.01,16.88,MIDW,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,1.738403253804341,27.971567223749734,88252.0,-9311.0,-1097.0,-2097.0,-614.6666666666666,81898.0,86808.24305555556,87928.73888888888,304.85833333333335,14691.216666666667,87434.99027777778,-1156.7055555555555,0.34875688675519145,16.997434593914484,92.67131944444444,-7.010388888888889,8.110402777777777,-1636.0444444444445
2022-02-20 17:00:00,MIDW,Midwest,78335,-1291,1488,21329,2022,2,20,17,596.7,4.81,17.12,MIDW,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,1.9335975570138393,27.716197777922165,86144.0,-9448.0,-1781.0,-1641.0,-1145.0,78923.0,86771.87222222223,87899.84583333334,305.4138888888889,14701.225,87392.71805555555,-1161.7777777777778,0.35003532741757465,17.017664022869955,92.9407638888889,-6.9945416666666675,8.128416666666666,-1655.2944444444445
2022-02-20 18:00:00,MIDW,Midwest,76434,-1857,1410,20001,2022,2,20,18,625.53,6.28,17.15,MIDW,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,1.881480097676839,26.688995343003164,83783.0,-8338.0,-1291.0,-1226.0,-1389.6666666666667,76955.0,86736.90277777778,87872.23194444444,305.8986111111111,14709.41111111111,87350.3763888889,-1168.2541666666666,0.35125073926992767,17.036147595916635,93.33770833333334,-6.977569444444444,8.145652777777778,-1671.6708333333333
2022-02-20 19:00:00,MIDW,Midwest,74921,-2075,1313,17823,2022,2,20,19,574.03,7.2,16.63,MIDW,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,1.79467202471262,24.361340058227746,81675.0,-7517.0,-1857.0,-1086.0,-1643.0,74941.0,86703.61944444444,87846.16805555555,306.2027777777778,14713.558333333332,87308.25277777777,-1175.8361111111112,0.3522751351836165,17.05007077532509,93.63788888888888,-6.959958333333334,8.161555555555557,-1685.2611111111112
2022-02-20 20:00:00,MIDW,Midwest,73730,-2768,1416,16589,2022,2,20,20,459.98,7.58,15.43,MIDW,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,2.008311231508928,23.528160324506786,79893.0,-7539.0,-2075.0,-585.0,-1741.0,73161.0,86671.01805555556,87821.51805555556,306.59722222222223,14714.747222222222,87265.60555555555,-1184.4833333333333,0.3535110766123459,17.061159267620823,93.80615277777777,-6.942027777777778,8.175305555555555,-1697.151388888889
2022-02-20 21:00:00,MIDW,Midwest,72901,-2853,1452,15973,2022,2,20,21,301.02,7.21,14.15,MIDW,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,2.1044698243376425,23.150617427097224,78675.0,-7752.0,-2768.0,-445.0,-2233.3333333333335,70507.0,86639.00277777777,87798.07361111112,306.9972222222222,14713.81111111111,87222.5625,-1193.9875,0.3548170745077118,17.070189063503776,93.94840277777779,-6.924041666666666,8.18698611111111,-1708.0055555555555
2022-02-20 22:00:00,MIDW,Midwest,73101,-2674,1289,15084,2022,2,20,22,122.88,5.79,13.22,MIDW,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,1.8656554399270528,21.8320765367414,78783.0,-7934.0,-2853.0,-891.0,-2565.3333333333335,68996.0,86607.42222222222,87775.19861111112,307.5763888888889,14710.644444444444,87179.17083333334,-1204.1597222222222,0.3562011711222936,17.076474767320633,94.07006944444446,-6.904791666666666,8.197319444444444,-1718.3402777777778
2022-02-20 23:00:00,MIDW,Midwest,74653,-2748,629,14417,2022,2,20,23,7.03,3.67,11.96,MIDW,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,51,0.7694148268839378,0.6387494220515272,6,-0.7818314824680299,0.6234898018587334,1,0.8952334865714976,20.519206956917778,80322.0,-8433.0,-2674.0,-555.0,-2765.0,69091.0,86574.72083333334,87750.78472222222,308.12638888888887,14706.331944444444,87134.77638888889,-1214.1875,0.35712798348017477,17.081167247568057,94.07983333333335,-6.885847222222221,8.205416666666666,-1728.4722222222222
2022-02-21 00:00:00,MIDW,Midwest,77881,-2448,76,14766,2022,2,21,0,0.0,2.64,10.98,MIDW,0.0,1.0,0.8660254037844386,0.5000000000000001,52,0.7802958510707755,0.6254105729852463,0,0.0,1.0,0,0.1031893660642761,20.04860762243554,83680.0,-8766.0,-2748.0,-660.0,-2758.3333333333335,70261.0,86540.81944444444,87725.22638888888,308.225,14701.804166666667,87090.5875,-1222.7055555555555,0.35726471757275957,17.08527419966518,94.07983333333335,-6.86725,8.211458333333333,-1738.3986111111112
