YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WSC,Region,datetime
2019,9,30,23,6.65,24.99,8.97,MIDW,2019-09-30 23:00:00
2019,10,1,0,0.0,24.74,9.51,MIDW,2019-10-01 00:00:00
2019,10,1,1,0.0,24.31,9.51,MIDW,2019-10-01 01:00:00
2019,10,1,2,0.0,23.83,9.36,MIDW,2019-10-01 02:00:00
2019,10,1,3,0.0,23.41,9.03,MIDW,2019-10-01 03:00:00
2019,10,1,4,0.0,22.93,8.56,MIDW,2019-10-01 04:00:00
2019,10,1,5,0.0,22.52,8.2,MIDW,2019-10-01 05:00:00
2019,10,1,6,0.0,22.19,8.14,MIDW,2019-10-01 06:00:00
2019,10,1,7,0.0,22.05,7.91,MIDW,2019-10-01 07:00:00
2019,10,1,8,0.0,21.88,7.62,MIDW,2019-10-01 08:00:00
2019,10,1,9,0.0,21.78,7.41,MIDW,2019-10-01 09:00:00
2019,10,1,10,0.0,21.47,7.07,MIDW,2019-10-01 10:00:00
2019,10,1,11,0.0,20.67,5.93,MIDW,2019-10-01 11:00:00
2019,10,1,12,65.82,21.14,5.94,MIDW,2019-10-01 12:00:00
2019,10,1,13,205.6,22.58,5.4,MIDW,2019-10-01 13:00:00
2019,10,1,14,332.8,23.55,5.17,MIDW,2019-10-01 14:00:00
2019,10,1,15,453.2,24.92,6.03,MIDW,2019-10-01 15:00:00
2019,10,1,16,588.83,26.76,6.34,MIDW,2019-10-01 16:00:00
2019,10,1,17,615.95,27.92,6.47,MIDW,2019-10-01 17:00:00
2019,10,1,18,531.5,27.91,6.97,MIDW,2019-10-01 18:00:00
2019,10,1,19,515.83,27.85,7.16,MIDW,2019-10-01 19:00:00
2019,10,1,20,360.88,27.42,6.91,MIDW,2019-10-01 20:00:00
2019,10,1,21,221.65,26.41,6.86,MIDW,2019-10-01 21:00:00
2019,10,1,22,110.85,25.55,6.88,MIDW,2019-10-01 22:00:00
2019,10,1,23,6.93,24.84,7.87,MIDW,2019-10-01 23:00:00
2019,10,2,0,0.0,24.44,7.92,MIDW,2019-10-02 00:00:00
2019,10,2,1,0.0,24.16,7.74,MIDW,2019-10-02 01:00:00
2019,10,2,2,0.0,23.99,8.46,MIDW,2019-10-02 02:00:00
2019,10,2,3,0.0,23.92,9.02,MIDW,2019-10-02 03:00:00
2019,10,2,4,0.0,23.57,9.44,MIDW,2019-10-02 04:00:00
2019,10,2,5,0.0,23.21,9.62,MIDW,2019-10-02 05:00:00
2019,10,2,6,0.0,22.58,8.84,MIDW,2019-10-02 06:00:00
2019,10,2,7,0.0,21.7,5.09,MIDW,2019-10-02 07:00:00
2019,10,2,8,0.0,21.12,3.43,MIDW,2019-10-02 08:00:00
2019,10,2,9,0.0,19.78,3.5,MIDW,2019-10-02 09:00:00
2019,10,2,10,0.0,17.54,6.06,MIDW,2019-10-02 10:00:00
2019,10,2,11,0.0,15.8,6.9,MIDW,2019-10-02 11:00:00
2019,10,2,12,22.7,15.34,6.21,MIDW,2019-10-02 12:00:00
2019,10,2,13,79.53,15.6,7.34,MIDW,2019-10-02 13:00:00
2019,10,2,14,93.7,15.99,8.56,MIDW,2019-10-02 14:00:00
2019,10,2,15,119.65,16.47,8.46,MIDW,2019-10-02 15:00:00
2019,10,2,16,143.73,17.1,7.86,MIDW,2019-10-02 16:00:00
2019,10,2,17,251.98,17.79,7.08,MIDW,2019-10-02 17:00:00
2019,10,2,18,266.6,18.17,6.49,MIDW,2019-10-02 18:00:00
2019,10,2,19,258.1,18.03,6.53,MIDW,2019-10-02 19:00:00
2019,10,2,20,143.25,17.51,6.79,MIDW,2019-10-02 20:00:00
2019,10,2,21,95.9,16.83,7.23,MIDW,2019-10-02 21:00:00
2019,10,2,22,38.5,16.15,7.12,MIDW,2019-10-02 22:00:00
2019,10,2,23,3.75,15.49,5.83,MIDW,2019-10-02 23:00:00
2019,10,3,0,0.0,15.4,5.09,MIDW,2019-10-03 00:00:00
2019,10,3,1,0.0,15.57,5.59,MIDW,2019-10-03 01:00:00
2019,10,3,2,0.0,15.67,5.99,MIDW,2019-10-03 02:00:00
2019,10,3,3,0.0,15.7,5.83,MIDW,2019-10-03 03:00:00
2019,10,3,4,0.0,15.96,6.04,MIDW,2019-10-03 04:00:00
2019,10,3,5,0.0,16.09,6.0,MIDW,2019-10-03 05:00:00
2019,10,3,6,0.0,15.95,4.7,MIDW,2019-10-03 06:00:00
2019,10,3,7,0.0,16.18,4.29,MIDW,2019-10-03 07:00:00
2019,10,3,8,0.0,16.27,1.37,MIDW,2019-10-03 08:00:00
2019,10,3,9,0.0,15.97,3.17,MIDW,2019-10-03 09:00:00
2019,10,3,10,0.0,15.64,5.23,MIDW,2019-10-03 10:00:00
2019,10,3,11,0.0,15.07,5.65,MIDW,2019-10-03 11:00:00
2019,10,3,12,45.15,14.62,5.98,MIDW,2019-10-03 12:00:00
2019,10,3,13,93.05,15.08,7.16,MIDW,2019-10-03 13:00:00
2019,10,3,14,132.02,15.8,9.39,MIDW,2019-10-03 14:00:00
2019,10,3,15,196.07,16.56,10.13,MIDW,2019-10-03 15:00:00
2019,10,3,16,336.25,17.33,10.38,MIDW,2019-10-03 16:00:00
2019,10,3,17,587.9,17.94,10.38,MIDW,2019-10-03 17:00:00
2019,10,3,18,602.08,17.92,10.19,MIDW,2019-10-03 18:00:00
2019,10,3,19,343.45,17.68,9.97,MIDW,2019-10-03 19:00:00
2019,10,3,20,251.55,17.12,9.78,MIDW,2019-10-03 20:00:00
2019,10,3,21,170.7,16.2,9.63,MIDW,2019-10-03 21:00:00
2019,10,3,22,55.55,14.94,9.13,MIDW,2019-10-03 22:00:00
2019,10,3,23,4.1,12.98,8.61,MIDW,2019-10-03 23:00:00
2019,10,4,0,0.0,11.41,8.26,MIDW,2019-10-04 00:00:00
2019,10,4,1,0.0,10.41,7.64,MIDW,2019-10-04 01:00:00
2019,10,4,2,0.0,9.65,7.71,MIDW,2019-10-04 02:00:00
2019,10,4,3,0.0,8.94,7.62,MIDW,2019-10-04 03:00:00
2019,10,4,4,0.0,8.22,7.37,MIDW,2019-10-04 04:00:00
2019,10,4,5,0.0,7.71,7.29,MIDW,2019-10-04 05:00:00
2019,10,4,6,0.0,7.33,7.22,MIDW,2019-10-04 06:00:00
2019,10,4,7,0.0,7.04,7.04,MIDW,2019-10-04 07:00:00
2019,10,4,8,0.0,6.71,6.93,MIDW,2019-10-04 08:00:00
2019,10,4,9,0.0,6.69,6.85,MIDW,2019-10-04 09:00:00
2019,10,4,10,0.0,6.96,6.57,MIDW,2019-10-04 10:00:00
2019,10,4,11,0.0,7.19,6.35,MIDW,2019-10-04 11:00:00
2019,10,4,12,63.83,7.9,6.37,MIDW,2019-10-04 12:00:00
2019,10,4,13,196.98,9.55,6.21,MIDW,2019-10-04 13:00:00
2019,10,4,14,308.62,11.74,6.72,MIDW,2019-10-04 14:00:00
2019,10,4,15,397.8,13.49,6.58,MIDW,2019-10-04 15:00:00
2019,10,4,16,380.5,14.63,6.07,MIDW,2019-10-04 16:00:00
2019,10,4,17,414.98,15.19,5.88,MIDW,2019-10-04 17:00:00
2019,10,4,18,374.6,15.56,5.91,MIDW,2019-10-04 18:00:00
2019,10,4,19,312.58,15.52,5.91,MIDW,2019-10-04 19:00:00
2019,10,4,20,257.73,15.05,5.89,MIDW,2019-10-04 20:00:00
2019,10,4,21,170.68,14.19,6.06,MIDW,2019-10-04 21:00:00
2019,10,4,22,63.53,12.84,6.4,MIDW,2019-10-04 22:00:00
2019,10,4,23,3.72,11.57,6.36,MIDW,2019-10-04 23:00:00
2019,10,5,0,0.0,10.93,6.2,MIDW,2019-10-05 00:00:00
2019,10,5,1,0.0,10.63,5.54,MIDW,2019-10-05 01:00:00
2019,10,5,2,0.0,10.68,4.68,MIDW,2019-10-05 02:00:00
2019,10,5,3,0.0,10.78,4.64,MIDW,2019-10-05 03:00:00
2019,10,5,4,0.0,10.87,5.63,MIDW,2019-10-05 04:00:00
2019,10,5,5,0.0,10.9,6.78,MIDW,2019-10-05 05:00:00
2019,10,5,6,0.0,10.87,7.57,MIDW,2019-10-05 06:00:00
2019,10,5,7,0.0,10.65,7.83,MIDW,2019-10-05 07:00:00
2019,10,5,8,0.0,10.19,7.69,MIDW,2019-10-05 08:00:00
2019,10,5,9,0.0,9.78,7.17,MIDW,2019-10-05 09:00:00
2019,10,5,10,0.0,9.47,6.67,MIDW,2019-10-05 10:00:00
2019,10,5,11,0.0,9.22,6.0,MIDW,2019-10-05 11:00:00
2019,10,5,12,52.35,9.14,5.93,MIDW,2019-10-05 12:00:00
2019,10,5,13,197.82,10.14,7.23,MIDW,2019-10-05 13:00:00
2019,10,5,14,382.02,11.5,8.32,MIDW,2019-10-05 14:00:00
2019,10,5,15,477.02,12.82,8.15,MIDW,2019-10-05 15:00:00
2019,10,5,16,556.35,13.74,7.56,MIDW,2019-10-05 16:00:00
2019,10,5,17,546.28,14.67,7.21,MIDW,2019-10-05 17:00:00
2019,10,5,18,409.67,15.5,7.33,MIDW,2019-10-05 18:00:00
2019,10,5,19,366.15,16.08,7.71,MIDW,2019-10-05 19:00:00
2019,10,5,20,241.82,16.92,8.1,MIDW,2019-10-05 20:00:00
2019,10,5,21,124.9,16.42,9.5,MIDW,2019-10-05 21:00:00
2019,10,5,22,33.33,15.27,9.69,MIDW,2019-10-05 22:00:00
2019,10,5,23,2.3,14.58,9.07,MIDW,2019-10-05 23:00:00
2019,10,6,0,0.0,13.83,7.83,MIDW,2019-10-06 00:00:00
2019,10,6,1,0.0,13.43,7.63,MIDW,2019-10-06 01:00:00
2019,10,6,2,0.0,13.51,9.06,MIDW,2019-10-06 02:00:00
2019,10,6,3,0.0,13.8,9.18,MIDW,2019-10-06 03:00:00
2019,10,6,4,0.0,13.79,8.92,MIDW,2019-10-06 04:00:00
2019,10,6,5,0.0,13.68,8.93,MIDW,2019-10-06 05:00:00
2019,10,6,6,0.0,12.73,8.24,MIDW,2019-10-06 06:00:00
2019,10,6,7,0.0,11.64,8.02,MIDW,2019-10-06 07:00:00
2019,10,6,8,0.0,10.32,7.62,MIDW,2019-10-06 08:00:00
2019,10,6,9,0.0,9.19,7.47,MIDW,2019-10-06 09:00:00
2019,10,6,10,0.0,8.46,7.45,MIDW,2019-10-06 10:00:00
2019,10,6,11,0.0,7.89,7.43,MIDW,2019-10-06 11:00:00
2019,10,6,12,66.65,7.95,7.21,MIDW,2019-10-06 12:00:00
2019,10,6,13,256.55,9.39,5.88,MIDW,2019-10-06 13:00:00
2019,10,6,14,436.42,11.62,5.11,MIDW,2019-10-06 14:00:00
2019,10,6,15,581.6,14.85,6.55,MIDW,2019-10-06 15:00:00
2019,10,6,16,656.42,16.77,6.33,MIDW,2019-10-06 16:00:00
2019,10,6,17,687.85,17.75,6.45,MIDW,2019-10-06 17:00:00
2019,10,6,18,660.83,18.3,6.93,MIDW,2019-10-06 18:00:00
2019,10,6,19,573.42,18.58,7.61,MIDW,2019-10-06 19:00:00
2019,10,6,20,403.1,18.45,7.98,MIDW,2019-10-06 20:00:00
2019,10,6,21,233.07,17.81,7.67,MIDW,2019-10-06 21:00:00
2019,10,6,22,91.35,16.24,6.95,MIDW,2019-10-06 22:00:00
2019,10,6,23,0.0,13.88,7.06,MIDW,2019-10-06 23:00:00
2019,10,7,0,0.0,12.89,7.65,MIDW,2019-10-07 00:00:00
2019,10,7,1,0.0,12.5,8.21,MIDW,2019-10-07 01:00:00
2019,10,7,2,0.0,12.28,8.46,MIDW,2019-10-07 02:00:00
2019,10,7,3,0.0,11.79,7.9,MIDW,2019-10-07 03:00:00
2019,10,7,4,0.0,11.34,7.82,MIDW,2019-10-07 04:00:00
2019,10,7,5,0.0,10.35,7.8,MIDW,2019-10-07 05:00:00
2019,10,7,6,0.0,9.45,8.03,MIDW,2019-10-07 06:00:00
2019,10,7,7,0.0,8.8,7.88,MIDW,2019-10-07 07:00:00
2019,10,7,8,0.0,7.97,7.18,MIDW,2019-10-07 08:00:00
2019,10,7,9,0.0,7.21,6.59,MIDW,2019-10-07 09:00:00
2019,10,7,10,0.0,6.74,6.37,MIDW,2019-10-07 10:00:00
2019,10,7,11,0.0,6.56,6.67,MIDW,2019-10-07 11:00:00
2019,10,7,12,70.68,7.04,6.5,MIDW,2019-10-07 12:00:00
2019,10,7,13,259.9,9.17,5.32,MIDW,2019-10-07 13:00:00
2019,10,7,14,441.0,11.83,5.06,MIDW,2019-10-07 14:00:00
2019,10,7,15,586.45,14.61,4.99,MIDW,2019-10-07 15:00:00
2019,10,7,16,424.91,16.91,5.24,MIDW,2019-10-07 16:00:00
2019,10,7,17,718.45,18.58,5.73,MIDW,2019-10-07 17:00:00
2019,10,7,18,694.88,19.18,6.01,MIDW,2019-10-07 18:00:00
2019,10,7,19,612.88,19.23,6.2,MIDW,2019-10-07 19:00:00
2019,10,7,20,476.5,18.89,6.34,MIDW,2019-10-07 20:00:00
2019,10,7,21,304.33,18.19,6.13,MIDW,2019-10-07 21:00:00
2019,10,7,22,123.55,16.61,5.41,MIDW,2019-10-07 22:00:00
2019,10,7,23,0.0,13.34,4.9,MIDW,2019-10-07 23:00:00
2019,10,8,0,0.0,12.25,4.25,MIDW,2019-10-08 00:00:00
2019,10,8,1,0.0,12.15,3.55,MIDW,2019-10-08 01:00:00
2019,10,8,2,0.0,12.21,2.95,MIDW,2019-10-08 02:00:00
2019,10,8,3,0.0,12.06,2.38,MIDW,2019-10-08 03:00:00
2019,10,8,4,0.0,11.85,1.84,MIDW,2019-10-08 04:00:00
2019,10,8,5,0.0,11.74,1.66,MIDW,2019-10-08 05:00:00
2019,10,8,6,0.0,10.8,1.94,MIDW,2019-10-08 06:00:00
2019,10,8,7,0.0,10.11,2.37,MIDW,2019-10-08 07:00:00
2019,10,8,8,0.0,9.52,2.83,MIDW,2019-10-08 08:00:00
2019,10,8,9,0.0,8.88,3.08,MIDW,2019-10-08 09:00:00
2019,10,8,10,0.0,8.38,3.24,MIDW,2019-10-08 10:00:00
2019,10,8,11,0.0,7.74,3.48,MIDW,2019-10-08 11:00:00
2019,10,8,12,66.12,7.55,3.73,MIDW,2019-10-08 12:00:00
2019,10,8,13,248.75,10.58,3.65,MIDW,2019-10-08 13:00:00
2019,10,8,14,425.7,12.76,2.64,MIDW,2019-10-08 14:00:00
2019,10,8,15,568.03,16.01,2.58,MIDW,2019-10-08 15:00:00
2019,10,8,16,663.03,18.67,3.13,MIDW,2019-10-08 16:00:00
2019,10,8,17,696.6,19.61,3.34,MIDW,2019-10-08 17:00:00
2019,10,8,18,672.78,20.12,3.46,MIDW,2019-10-08 18:00:00
2019,10,8,19,588.78,20.35,3.43,MIDW,2019-10-08 19:00:00
2019,10,8,20,455.7,20.31,3.29,MIDW,2019-10-08 20:00:00
2019,10,8,21,285.65,19.87,3.19,MIDW,2019-10-08 21:00:00
2019,10,8,22,109.07,18.1,3.32,MIDW,2019-10-08 22:00:00
2019,10,8,23,0.0,14.87,4.01,MIDW,2019-10-08 23:00:00
2019,10,9,0,0.0,12.96,5.14,MIDW,2019-10-09 00:00:00
2019,10,9,1,0.0,11.92,6.29,MIDW,2019-10-09 01:00:00
2019,10,9,2,0.0,11.26,7.26,MIDW,2019-10-09 02:00:00
2019,10,9,3,0.0,10.75,7.91,MIDW,2019-10-09 03:00:00
2019,10,9,4,0.0,10.23,8.21,MIDW,2019-10-09 04:00:00
2019,10,9,5,0.0,9.66,8.34,MIDW,2019-10-09 05:00:00
2019,10,9,6,0.0,9.08,8.38,MIDW,2019-10-09 06:00:00
2019,10,9,7,0.0,8.52,8.24,MIDW,2019-10-09 07:00:00
2019,10,9,8,0.0,7.97,7.9,MIDW,2019-10-09 08:00:00
2019,10,9,9,0.0,7.48,7.44,MIDW,2019-10-09 09:00:00
2019,10,9,10,0.0,7.06,6.99,MIDW,2019-10-09 10:00:00
2019,10,9,11,0.0,6.69,6.65,MIDW,2019-10-09 11:00:00
2019,10,9,12,60.95,7.1,6.47,MIDW,2019-10-09 12:00:00
2019,10,9,13,241.93,9.98,5.45,MIDW,2019-10-09 13:00:00
2019,10,9,14,420.12,12.49,4.36,MIDW,2019-10-09 14:00:00
2019,10,9,15,563.92,15.82,4.2,MIDW,2019-10-09 15:00:00
2019,10,9,16,659.3,18.88,5.53,MIDW,2019-10-09 16:00:00
2019,10,9,17,699.08,19.9,6.33,MIDW,2019-10-09 17:00:00
2019,10,9,18,675.6,20.21,6.66,MIDW,2019-10-09 18:00:00
2019,10,9,19,593.38,20.3,6.56,MIDW,2019-10-09 19:00:00
2019,10,9,20,457.67,20.17,6.08,MIDW,2019-10-09 20:00:00
2019,10,9,21,286.6,19.33,5.64,MIDW,2019-10-09 21:00:00
2019,10,9,22,91.28,16.82,6.0,MIDW,2019-10-09 22:00:00
2019,10,9,23,0.0,14.52,6.77,MIDW,2019-10-09 23:00:00
2019,10,10,0,0.0,13.93,7.34,MIDW,2019-10-10 00:00:00
2019,10,10,1,0.0,13.6,8.07,MIDW,2019-10-10 01:00:00
2019,10,10,2,0.0,13.36,8.81,MIDW,2019-10-10 02:00:00
